課税区,課税区コード,宛名番号,氏名・名称,住所・所在地,個人番号・法人番号,課税年度,種類１取得価額,種類１評価額,種類１決定価格,種類１課税標準額,種類１資産件数,種類２取得価額,種類２評価額,種類２決定価格,種類２課税標準額,種類２資産件数,種類３取得価額,種類３評価額,種類３決定価格,種類３課税標準額,種類３資産件数,種類４取得価額,種類４評価額,種類４決定価格,種類４課税標準額,種類４資産件数,種類５取得価額,種類５評価額,種類５決定価格,種類５課税標準額,種類５資産件数,種類６取得価額,種類６評価額,種類６決定価格,種類６課税標準額,種類６資産件数,種類７取得価額,種類７評価額,種類７決定価格,種類７課税標準額,種類７資産件数,償却免点未満F,区,町,丁目,地番,所在
鶴見区,0,70003513,一般財団法人免税点ＸＹＺ生命保険,鶴見区諏訪坂２番１１−２−８−７号,,2025,12896400,5607192,5607192,5607192,9,12159500,8199977,8199977,8199977,6,0,0,0,0,0,0,0,0,0,0,13236600,677385,677385,677385,22,3172200,2670532,2670532,2670532,5,41464700,17155086,17155086,17155086,42,0,0,,,,徳島県那■賀郡那■賀町高野字かじざこ６番１８号
鶴見区,0,70003521,公益財団法人免税の時計,鶴見区向井町３丁目４番１９−３−１２−１６号,,2025,8930400,7270143,7270143,7270143,7,31182700,5460646,5460646,5460646,14,119495200,12221643,12221643,12221643,12,0,0,0,0,0,17251000,3053722,3053722,3053722,16,497000,400150,400150,400150,3,177356300,28406304,28406304,28406304,52,0,0,,,,綱島西２丁目８番１６−１０号
鶴見区,0,70003548,財団法人印鑑ストア,鶴見区仲通３丁目１９番,,2025,4868400,4522742,4522742,4522742,3,42405590,11785344,11785344,11785344,17,246941000,146294243,146294243,146294243,13,0,0,0,0,0,10446600,3452826,3452826,3452826,11,0,0,0,0,0,304661590,166055155,166055155,166055155,44,0,0,,,,茅ケ崎町１０番１８−１２−１３−３号
鶴見区,0,70003556,宗教法人排他ブックストア,鶴見区仲通２丁目６番５−８−１８−１３号,,2025,0,0,0,0,0,10847000,1567905,1567905,1567905,9,0,0,0,0,0,0,0,0,0,0,14905900,3260350,3260350,3260350,16,310900,261156,261156,261156,2,26063800,5089411,5089411,5089411,27,0,0,,,,飯島町８番
鶴見区,0,70003564,学校法人役職旅館,鶴見区大黒町２０番１−１０−２０−１７号,,2025,9189900,6029672,6029672,6029672,8,12497100,2885669,2885669,2885669,10,218169900,54247946,54247946,54247946,14,0,0,0,0,0,6273400,3433678,3433678,3433678,9,1489700,716106,716106,716106,2,247620000,67313071,67313071,67313071,43,0,0,,,,篠原町１４番１５号
鶴見区,0,70003572,投資法人交付ＲＳＴ生命保険,鶴見区元宮２丁目３番１１−６−１８−７号,,2025,0,0,0,0,0,8396700,3315368,3315368,3315368,8,36360400,25896530,25896530,25896530,1,0,0,0,0,0,1230000,960630,960630,960630,1,1705700,1060173,1060173,1060173,6,47692800,31232701,31232701,31232701,16,0,0,,,,菊名６丁目１７番３−４−１５号
鶴見区,0,70003581,監査法人後期の時計,鶴見区鶴見中央４丁目４番８−１６−８−４号,,2025,17425000,9174726,9174726,9174726,12,0,0,0,0,0,6150000,2699370,2699370,2699370,2,0,0,0,0,0,12841200,1925667,1925667,1925667,12,9053200,1897235,1897235,1897235,11,45469400,15696998,15696998,15696998,37,0,0,,,,橋戸３丁目８番
鶴見区,0,70003602,医療法人社団相談コーヒー,鶴見区汐入町２丁目１５番１２−１３−１１−２号,,2025,0,0,0,0,0,2606200,430796,430796,430796,2,150641500,54179932,54179932,54179932,16,0,0,0,0,0,5821000,2632301,2632301,2632301,6,2118200,1382634,1382634,1382634,5,161186900,58625663,58625663,58625663,29,0,0,,,,白楽６番７−７−１９−１３号
鶴見区,0,70003611,弁護士法人滅失レストラン,鶴見区市場大和町１４番４−２−７−６号,,2025,28869800,14505667,14505667,14505667,24,20225000,9867950,9867950,9867950,13,135425900,69552896,69552896,69552896,6,0,0,0,0,0,2840000,2218040,2218040,2218040,2,116400,76387,76387,76387,1,187477100,96220940,96220940,96220940,46,0,0,,,,鶴ケ峰本町２丁目６番１０−２０号
鶴見区,0,70003629,税理士法人異動の八百屋,鶴見区下末吉４丁目４番１８−６−３−８号,,2025,0,0,0,0,0,72117907,15144760,15144760,15144760,84375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80787963,16965472,16965472,16965472,7967,152905870,32110232,32110232,32110232,92342,0,0,,,,潮田町４丁目１５番１９−３−２−１６号
鶴見区,0,70003637,司法書士法人一輪ラーメン,鶴見区仲通１丁目２０番１２−３−１９号,,2025,5358100,2553238,2553238,2553238,7,11025000,6189640,6189640,6189640,5,0,0,0,0,0,0,0,0,0,0,4390000,2457088,2457088,2457088,3,1387700,1214237,1214237,1214237,1,22160800,12414203,12414203,12414203,16,0,0,,,,二葉町４丁目１４番１６号
鶴見区,0,70003645,行政書士法人所得ドラッグストア,鶴見区末広町２丁目２０番２０−６−５−１３号,,2025,8039200,6143686,6143686,6143686,6,18496100,10702668,10702668,10702668,12,0,0,0,0,0,0,0,0,0,0,4140000,1625236,1625236,1625236,4,2595600,2279513,2279513,2279513,6,33270900,20751103,20751103,20751103,28,0,0,,,,伊勢町１丁目６番１８号
鶴見区,0,70003653,社会福祉法人課対Ｉ＆Ｊ＆Ｋ生命保険,鶴見区上の宮１丁目１４番８−５−６−１５号,,2025,0,0,0,0,0,5965980,4864094,4864094,4864094,3,2234500,1680017,1680017,1680017,2,0,0,0,0,0,12058000,5504993,5504993,5504993,12,12768600,2574584,2574584,2574584,16,33027080,14623688,14623688,14623688,33,0,0,,,,大曽根２丁目１５番
鶴見区,0,70003661,農事組合法人誓約クリニック,鶴見区生麦３丁目１６番１２−６−１５−５号,,2025,53302877,11193604,11193604,11193604,5543,93612189,19658559,19658559,19658559,47863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21465134,4507678,4507678,4507678,2153,168380200,35359841,35359841,35359841,55559,0,0,,,,朝日町２丁目１５番１−１３−２−７号
鶴見区,0,70003670,独立行政法人一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十のメガネ,鶴見区栄町通３丁目２番１３−９−６−１６号,,2025,0,0,0,0,0,40172690,10002179,10002179,10002179,16,0,0,0,0,0,0,0,0,0,0,7229800,3208938,3208938,3208938,6,2353200,1956252,1956252,1956252,2,49755690,15167369,15167369,15167369,24,0,0,,,,中白根３丁目９番１５−１１号
鶴見区,0,70003688,特許業務法人処理工務店,鶴見区岸谷１丁目５番２−５−２−１５号,,2025,14025500,7245737,7245737,7245737,13,35390300,9528463,9528463,9528463,11,141637700,103118391,103118391,103118391,13,0,0,0,0,0,0,0,0,0,0,8360200,6571666,6571666,6571666,3,199413700,126464257,126464257,126464257,40,0,0,,,,笹下３丁目１７番９−１５号
鶴見区,0,70003696,更生保護法人三角ＧＨＩ生命保険,鶴見区東寺尾１丁目７番１９−１６−７号,,2025,1787600,543306,543306,543306,4,6671758,4035284,4035284,4035284,8,141081800,65358330,65358330,65358330,12,0,0,0,0,0,3222500,2516772,2516772,2516772,3,1623000,130083,130083,130083,5,154386658,72583775,72583775,72583775,32,0,0,,,,日吉７丁目２０番１７号
鶴見区,0,70003700,国立大学法人処理Ｘ＆Ｙ＆Ｚ生命保険,鶴見区向井町３丁目３番,,2025,22933900,5892166,5892166,5892166,21,0,0,0,0,0,20964100,15985441,15985441,15985441,4,0,0,0,0,0,5628300,2478145,2478145,2478145,6,2645200,1106139,1106139,1106139,9,52171500,25461891,25461891,25461891,40,0,0,,,,野七里２丁目９番
鶴見区,0,70003718,有限責任中間法人住基電気屋,鶴見区鶴見２丁目７番６−５−１３−１８号,,2025,6112300,5043463,5043463,5043463,5,4347100,3839044,3839044,3839044,3,20831200,9440973,9440973,9440973,4,0,0,0,0,0,0,0,0,0,0,2736200,958509,958509,958509,8,34026800,19281989,19281989,19281989,20,0,0,,,,下和泉５丁目１１番
鶴見区,0,70003726,無限責任中間法人過誤納Ｇ＆Ｈ＆Ｉ生命保険,鶴見区向井町１丁目８番１２−１２−２０−９号,,2025,3688600,2627085,2627085,2627085,2,0,0,0,0,0,156846400,22593470,22593470,22593470,16,0,0,0,0,0,3011600,805346,805346,805346,3,903000,747330,747330,747330,2,164449600,26773231,26773231,26773231,23,0,0,,,,港南４丁目１番１２−１−１３号
鶴見区,0,70003734,特定非営利活動法人総括表レンタカー,鶴見区元宮２丁目１４番１８−２０−１５−１６号,,2025,29085700,16135583,16135583,16135583,18,10991700,7398533,7398533,7398533,7,24127700,15640322,15640322,15640322,7,0,0,0,0,0,1475000,1151975,1151975,1151975,2,2008200,956973,956973,956973,6,67688300,41283386,41283386,41283386,40,0,0,,,,三ツ池公園１８番１１−１−４−８号
鶴見区,0,70003742,土地家屋調査士法人種別ＧＨＩ生命保険,鶴見区本町通４丁目７番３−８−７−４号,,2025,14874700,4145878,4145878,4145878,13,0,0,0,0,0,91067900,23965055,23965055,23965055,5,0,0,0,0,0,12363200,663247,663247,663247,11,7742400,5872776,5872776,5872776,8,126048200,34646956,34646956,34646956,37,0,0,,,,新井町５番
鶴見区,0,70003751,社会保険労務士法人印鑑ＲＳＴ生命保険,鶴見区矢向５丁目５番４−１４−２−３号,,2025,3817100,1091396,1091396,1091396,4,11546200,990019,990019,990019,11,41269600,7690201,7690201,7690201,11,0,0,0,0,0,0,0,0,0,0,767000,689341,689341,689341,3,57399900,10460957,10460957,10460957,29,0,0,,,,末吉町１丁目１８番６−１０−１４−７号
鶴見区,0,70003769,組合年次ＤＥＦ生命保険,鶴見区鶴見中央４丁目５番１４−５−１０−１７号,,2025,2396100,2010520,2010520,2010520,3,11579700,8389636,8389636,8389636,9,107982600,21822147,21822147,21822147,11,0,0,0,0,0,8419200,540881,540881,540881,9,1318700,528365,528365,528365,3,131696300,33291549,33291549,33291549,35,0,0,,,,南幸２丁目１番
鶴見区,0,70003777,企業組合府西部酪農農業,鶴見区馬場６丁目３番１０−６−１６−４号,,2025,885200,168460,168460,168460,2,9612990,8623107,8623107,8623107,3,220780000,46225603,46225603,46225603,23,0,0,0,0,0,1550000,680329,680329,680329,1,628400,560083,560083,560083,4,233456590,56257582,56257582,56257582,33,0,0,,,,鴨居５丁目４番１８−１３−１０−１５号
鶴見区,0,70003785,労働組合電子南部酪農農業,鶴見区浜町２丁目１７番２０−１３−２−１５号,,2025,10610900,7739197,7739197,7739197,4,17625800,1557361,1557361,1557361,7,0,0,0,0,0,0,0,0,0,0,4039000,1749180,1749180,1749180,5,12163100,9122384,9122384,9122384,16,44438800,20168122,20168122,20168122,32,0,0,,,,西戸部町２丁目１３番８号
鶴見区,0,70003793,協同組合一括設定旅館,鶴見区江ケ崎町１３番１３−２０−１８−６号,,2025,16873600,11622535,11622535,11622535,19,14780990,9085398,9085398,9085398,5,53233100,33649410,33649410,33649410,8,0,0,0,0,0,12160600,2243463,2243463,2243463,11,958600,463753,463753,463753,4,98006890,57064559,57064559,57064559,47,0,0,,,,永田北２丁目１２番１３号
鶴見区,0,70003807,協同組合連合会封入まみむめも内科クリニック,鶴見区下末吉５丁目１７番１４−１５−１４−１０号,,2025,3404400,2434626,2434626,2434626,4,26331100,12006568,12006568,12006568,13,23654500,15181631,15181631,15181631,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53390000,29622825,29622825,29622825,28,0,0,,,,相沢３丁目８番１３−１７−１７−２号
鶴見区,0,70003815,協業組合画像󠄄電気店,鶴見区生麦１丁目８番６−１−１８−１９号,,2025,0,0,0,0,0,17101800,15102714,15102714,15102714,5,169549200,70011867,70011867,70011867,17,0,0,0,0,0,11414700,7606857,7606857,7606857,9,2255600,1751088,1751088,1751088,7,200321300,94472526,94472526,94472526,38,0,0,,,,反町３丁目１６番１１−１４−６−１３号
鶴見区,0,70003823,信用組合明細電気店,鶴見区上の宮１丁目２番１９−３−９−３号,,2025,11419700,8493171,8493171,8493171,9,18178678,11582746,11582746,11582746,10,6874000,1820711,1820711,1820711,3,0,0,0,0,0,14998300,3017097,3017097,3017097,8,1169400,988246,988246,988246,2,52640078,25901971,25901971,25901971,32,0,0,,,,箕輪町１丁目１１番３−６−７−１号
鶴見区,0,70003831,森林組合確報Ｌ＆Ｍ＆Ｎ生命保険,鶴見区東寺尾２丁目１番１０−２０−２−５号,,2025,4239900,3294911,3294911,3294911,3,2164900,1188077,1188077,1188077,5,13583100,1597437,1597437,1597437,4,0,0,0,0,0,21339400,4509980,4509980,4509980,23,0,0,0,0,0,41327300,10590405,10590405,10590405,35,0,0,,,,上の宮２丁目４番８−１０−２−１９号
鶴見区,0,70003840,蚕糸組合交渉経過スポーツショップ,鶴見区駒岡１丁目１番５−１０−１５−６号,,2025,3283600,3035264,3035264,3035264,2,3220000,1583916,1583916,1583916,2,43952600,35582638,35582638,35582638,4,0,0,0,0,0,17754200,6878772,6878772,6878772,15,5088000,1244449,1244449,1244449,15,73298400,48325039,48325039,48325039,38,0,0,,,,伊勢佐木町５丁目６番１２−２−７号
鶴見区,0,70003858,振興組合課対ＬＭＮ生命保険,鶴見区仲通３丁目９番,,2025,1586200,1056475,1056475,1056475,2,3247578,1411020,1411020,1411020,5,8428400,6307082,6307082,6307082,4,0,0,0,0,0,10644200,1697659,1697659,1697659,9,680800,604894,604894,604894,3,24587178,11077130,11077130,11077130,23,0,0,,,,新石川１丁目６番１９−３−４号
鶴見区,0,70003866,貸家組合二輪さしすせそ内科クリニック,鶴見区元宮１丁目２０番１０−１７−１３−９号,,2025,1370300,435751,435751,435751,1,0,0,0,0,0,151331700,38930197,38930197,38930197,14,0,0,0,0,0,10966600,6134858,6134858,6134858,12,237000,25632,25632,25632,2,163905600,45526438,45526438,45526438,29,0,0,,,,中川中央１丁目１６番
鶴見区,0,70003882,農業協同組合税目西部酪農農業,鶴見区生麦２丁目１３番１７−１３号,,2025,2514300,2142989,2142989,2142989,4,16843900,10500570,10500570,10500570,11,109375700,19206934,19206934,19206934,12,0,0,0,0,0,9333800,3721378,3721378,3721378,8,720600,156504,156504,156504,7,138788300,35728375,35728375,35728375,42,0,0,,,,富★町７番１７−１−２０−１６号
鶴見区,0,70003891,漁業協同組合分割西部酪農農業,鶴見区下末吉６丁目１１番１９−８−９−６号,,2025,0,0,0,0,0,31259390,18142664,18142664,18142664,14,0,0,0,0,0,0,0,0,0,0,8629900,677014,677014,677014,7,830800,721558,721558,721558,4,40720090,19541236,19541236,19541236,25,0,0,,,,六浦１丁目１７番９−１０−２号
鶴見区,0,70003912,船主相互保険組合備考󠄃の眼鏡,鶴見区扇島３番１０−３−１５−２０号,,2025,0,0,0,0,0,6458878,3575284,3575284,3575284,6,145455200,64078660,64078660,64078660,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151914078,67653944,67653944,67653944,18,0,0,,,,相沢２丁目１番１６−２号
鶴見区,0,70003921,協会記載ラーメン,鶴見区駒岡２丁目１９番１７−１−３−９号,,2025,5481600,4348978,4348978,4348978,7,55539278,39528748,39528748,39528748,28,78872700,5208455,5208455,5208455,8,0,0,0,0,0,0,0,0,0,0,8750800,2044063,2044063,2044063,10,148644378,51130244,51130244,51130244,53,0,0,,,,別所中里台１２番１２−４−１１号
鶴見区,0,70003939,連合会行政農場,鶴見区下末吉５丁目６番１４−８−１２−１０号,,2025,0,0,0,0,0,0,0,0,0,0,129468300,10330744,10330744,10330744,13,0,0,0,0,0,1077900,572882,572882,572882,3,0,0,0,0,0,130546200,10903626,10903626,10903626,16,0,0,,,,長津田みなみ台１丁目２０番１７−１２−１８号
鶴見区,0,70003947,商工会履歴Ｌ＆Ｍ＆Ｎ生命保険,鶴見区豊岡町１３番１６−８−１０−３号,,2025,0,0,0,0,0,985458,388523,388523,388523,6,92382900,46720414,46720414,46720414,7,0,0,0,0,0,16997600,3152326,3152326,3152326,16,1720400,1001012,1001012,1001012,4,112086358,51262275,51262275,51262275,33,0,0,,,,日野７丁目１７番
鶴見区,0,70003955,医師会所得魚屋,鶴見区上末吉１丁目６番５−１６−１０−３号,,2025,5648300,1402119,1402119,1402119,4,8390000,6280078,6280078,6280078,4,85018600,29614281,29614281,29614281,12,0,0,0,0,0,7605400,2282916,2282916,2282916,8,2544600,1584032,1584032,1584032,7,109206900,41163426,41163426,41163426,35,0,0,,,,舞岡町１１番３−１７号
鶴見区,0,70003963,協力会閲覧のメガネ,鶴見区下野谷町１丁目１５番４−７−９−７号,,2025,22100200,10996171,10996171,10996171,17,12401278,1345157,1345157,1345157,6,11041100,9979342,9979342,9979342,2,0,0,0,0,0,4339000,3484815,3484815,3484815,4,6557700,6009343,6009343,6009343,3,56439278,31814828,31814828,31814828,32,0,0,,,,常盤台１５番１８−１５−１９−１０号
鶴見区,0,70003980,信用金庫年金レストラン,鶴見区寛政町１０番,,2025,2019300,1340601,1340601,1340601,3,6626800,3786425,3786425,3786425,3,0,0,0,0,0,0,0,0,0,0,22006200,4968120,4968120,4968120,17,1485000,1213290,1213290,1213290,3,32137300,11308436,11308436,11308436,26,0,0,,,,橋本町２丁目３番１３−１７号
鶴見区,0,70003998,労働金庫市民ＡＢＣ生命保険,鶴見区東寺尾６丁目７番９−１２−９−３号,,2025,15714500,6647184,6647184,6647184,14,9423390,1418495,1418495,1418495,11,36500000,28572300,28572300,28572300,2,0,0,0,0,0,2200000,441338,441338,441338,3,0,0,0,0,0,63837890,37079317,37079317,37079317,30,0,0,,,,西前町３丁目７番
鶴見区,0,70004005,中央金庫印鑑ＵＶＷ生命保険,鶴見区元宮２丁目１７番６−１８−１０−７号,,2025,5929800,5493472,5493472,5493472,8,19284000,11357106,11357106,11357106,12,377900,165868,165868,165868,1,0,0,0,0,0,0,0,0,0,0,507800,90619,90619,90619,1,26099500,17107065,17107065,17107065,22,0,0,,,,徳島県阿南市黒津地町栄田６番１８−８−５−１４号
鶴見区,0,70004013,商工会議所依頼Ｒ＆Ｓ＆Ｔ生命保険,鶴見区梶山２丁目１４番１７−３−１５−９号,,2025,996500,468514,468514,468514,2,29925400,20174690,20174690,20174690,8,0,0,0,0,0,0,0,0,0,0,8666600,5413763,5413763,5413763,7,712400,411362,411362,411362,3,40300900,26468329,26468329,26468329,20,0,0,,,,菊名７丁目７番１８−１８号
鶴見区,0,70004021,証券取引所分納商店,鶴見区矢向６丁目１２番８−６−６号,,2025,4351600,3963175,3963175,3963175,6,12848500,9159124,9159124,9159124,8,5343000,1246152,1246152,1246152,3,0,0,0,0,0,4463100,2142679,2142679,2142679,7,150000,66873,66873,66873,1,27156200,16578003,16578003,16578003,25,0,0,,,,大阪市此花区春日出中２丁目１０番５号
鶴見区,0,70004030,事業団一括やゆよ内科クリニック,鶴見区上の宮２丁目３番２０−７−１５−２号,,2025,4629100,4175529,4175529,4175529,4,11216280,9744599,9744599,9744599,6,78890700,4409792,4409792,4409792,12,0,0,0,0,0,9005000,3952489,3952489,3952489,7,10540700,8206743,8206743,8206743,15,114281780,30489152,30489152,30489152,44,0,0,,,,卸本町２０番１１号
